# RFC-0188 P0.2/P1.6 — close/atom proof registration (the credit registry).
# Columns (whitespace-separated): kind  catalog_id  theorem  lean_file  entry
#   kind        close | atom | count — the ladder step this proof pays.
#               count (RFC-0199) pays no ladder step: it is a work-count
#               credit over the extract, additive to close/atom.
#   catalog_id  `catalog:<id>` must resolve in scripts/formal/catalog.json
#               (the theorem is about a production pair, not a toy).
#   theorem     must exist as `theorem <name>` in lean_file, its statement
#               must carry a forall-binder (a named property over all
#               inputs — NOT a definitional equality over concrete inputs),
#               and the file must contain zero `sorry`.
#   entry       the rustc-linked kernel fn the theorem is about.
# proof_depth.close/.atom in scripts/formal/residuals.json must EQUAL the
# registry counts; floors in proof_depth.tsv move in the SAME commit as a
# row. Wrap-factory kernels (a||b / identity / is_empty / ==0) never earn
# a row — the forall-binder requirement is the mechanical part of that ban.
close	catalog:merge_sift	merge_sift_step_repairs_iff	formal/aeneas/lean/Merge.lean	sift_step
atom	catalog:visible_at	visible_at_deletion_never_live	formal/aeneas/lean/Merge.lean	visible_at
atom	catalog:si_hist_repair	si_hist_repair_plan_leave_iff_floor_or_match	formal/aeneas/lean/Txn.lean	si_hist_repair_plan
atom	catalog:apply_put_plan	apply_put_plan_hist_iff_live_and_gen_positive	formal/aeneas/lean/StoreApply.lean	apply_put_plan
atom	catalog:hist_load_fate	hist_load_fate_merge_new_iff_decoded_and_not_below	formal/aeneas/lean/Txn.lean	hist_load_fate
atom	catalog:revert_user_action	revert_user_action_restore_value_iff_record_and_present	formal/aeneas/lean/Txn.lean	revert_user_action
atom	catalog:txn	txn_commit_action_reverts_iff_abort	formal/aeneas/lean/Txn.lean	txn_commit_action
atom	catalog:tx_glue	tx_range_action_majority_reverts_iff_failed_and_committed	formal/aeneas/lean/TxGlue.lean	tx_range_action
atom	catalog:revert_clears_status	revert_clears_status_clears_iff_pairs_gone_and_live	formal/aeneas/lean/Txn.lean	revert_clears_status
atom	catalog:durable_term	durable_term_if_newer_raised_iff_newer_and_persisted	formal/aeneas/lean/Vote.lean	durable_term_if_newer
atom	catalog:queued_leave_finish	queued_leave_finish_ok_iff_not_in_log_or_committed	formal/aeneas/lean/Membership.lean	queued_leave_finish_ok
atom	catalog:election_grant_from	election_grant_from_counts_ok_iff_ids_or_pending	formal/aeneas/lean/Membership.lean	election_grant_from_counts
atom	catalog:joint_election	joint_election_ok_elects_iff_old_and_new_majority	formal/aeneas/lean/Membership.lean	joint_election_ok
atom	catalog:lease	lease_live_iff_zero_or_now_below	formal/aeneas/lean/Lease.lean	lease_live
atom	catalog:ae_ack	ae_ack_success_ok_iff_clean_or_dirty_persisted	formal/aeneas/lean/Ae.lean	ae_ack_success
atom	catalog:sched_plant_joint	plant_joint_schedule_ok_iff_opt_in_emits_and_default_omits	formal/aeneas/lean/StoreMembership.lean	plant_joint_schedule_ok
atom	catalog:blob_gc_pick	blob_gc_action_rewrite_iff_inactive_with_bytes	formal/aeneas/lean/VlogGc.lean	blob_gc_action
atom	catalog:compact_retention	point_version_fate_drop_iff_newer_kept_at_or_below_oldest_snapshot	formal/aeneas/lean/Compact.lean	point_version_fate
atom	catalog:manifest_recover	sst_recover_action_refuse_iff_corrupt_or_inventory_missing	formal/aeneas/lean/Manifest.lean	sst_recover_action
atom	catalog:compact_decision	compact_pick_gc_rewrite_max_iff_none_and_gc_and_files_at_max	formal/aeneas/lean/Compact.lean	compact_pick
atom	catalog:reopen_outcome	reopen_outcome_serve_all_iff_damage_none	formal/aeneas/lean/Reopen.lean	reopen_outcome
atom	catalog:vlog_recover	vlog_recover_action_refuse_open_iff_wants_large_use_new_and_nothing_on_disk	formal/aeneas/lean/VlogGc.lean	vlog_recover_action
atom	catalog:ae_entry	ae_entry_action_truncate_and_install_iff_conflict_above_commit	formal/aeneas/lean/Ae.lean	ae_entry_action
atom	catalog:cf_encode_effective	cf_encode_effective_empty_iff_default_raw_else_identity	formal/aeneas/lean/Cf.lean	cf_encode_effective
atom	catalog:pin_gc	gc_oldest_from_pin_value_iff_pin_or_unpinned_visible_min	formal/aeneas/lean/Compact.lean	gc_oldest_from_pin
atom	catalog:leveling	level_target_bytes_ok_iff_zero_or_fanout_chain	formal/aeneas/lean/Leveling.lean	level_target_bytes
atom	catalog:compact_rewrites_sst_cf	compact_rewrites_sst_cf_ok_iff_empty_tag_never_or_representative_in_family	formal/aeneas/lean/Cf.lean	compact_rewrites_sst_cf
atom	catalog:decode_cf_key	decode_cf_key_ok_iff_identity_or_stripped_past_prefix	formal/aeneas/lean/Cf.lean	decode_cf_key
atom	catalog:encode_cf_key	encode_cf_key_ok_iff_bare_key_or_prefixed_vec	formal/aeneas/lean/Cf.lean	encode_cf_key
atom	catalog:infer_sst_cf	infer_sst_cf_ok_iff_shared_family_or_empty	formal/aeneas/lean/Cf.lean	infer_sst_cf
atom	catalog:batch_is_empty	batch_is_empty_ok_iff_zero	formal/aeneas/lean/WriteAdmission.lean	batch_is_empty
atom	catalog:dir_sync_required	dir_sync_required_ok_iff_sync	formal/aeneas/lean/WriteAdmission.lean	dir_sync_required
close	catalog:wal_commit_plan	wal_commit_plan_ok_iff_fence_chain	formal/aeneas/lean/WriteAdmission.lean	wal_commit_plan
count	catalog:lsm_compact	lsm_compact_work_bound	formal/aeneas/lean/LsmCompactDerived.lean	lsm_compact
close	catalog:occ_batch_plan	occ_batch_plan_member_fate_iff	formal/aeneas/lean/GroupCommit.lean	occ_batch_plan
atom	catalog:occ_snap_published	occ_snap_uses_published_ok_iff_inflight	formal/aeneas/lean/Flush.lean	occ_snap_uses_published
count	catalog:probe_order_covering	probe_order_covering_work_bound	formal/aeneas/lean/ProbeOrderCoveringDerived.lean	probe_order_covering
count	catalog:scale_predict	point_get_probes_le_levels_l0_max	formal/aeneas/lean/ScalePredictDerived.lean	point_get_probes
count	catalog:wal_commit_plan	wal_commit_plan_at_most_one_fdatasync	formal/aeneas/lean/WorkIo.lean	wal_commit_plan
count	catalog:auto_flush_due	memtable_flush_amortized	formal/aeneas/lean/AutoFlushDueDerived.lean	auto_flush_due
count	catalog:scan_guard	scan_decision_work_bound	formal/aeneas/lean/ScanGuardDerived.lean	scan_reads_file
count	catalog:bloom_may_contain	bloom_may_contain_work_bound	formal/aeneas/lean/BloomMayContainDerived.lean	bloom_may_contain
close	catalog:wal_rotate_decision	try_rotate_step_rotates_iff_pins_clear_segment_live	formal/aeneas/lean/Flush.lean	wal_rotate_decision
atom	catalog:wal_sync_required	wal_sync_required_ok_iff_client_else_db	formal/aeneas/lean/WriteAdmission.lean	wal_sync_required
atom	catalog:rwlock_client_may_mutate	rwlock_client_may_mutate_ok_iff_holding_write	formal/aeneas/lean/GroupCommit.lean	rwlock_client_may_mutate
atom	catalog:occ_member_fate	occ_member_fate_ok_iff_precedence	formal/aeneas/lean/GroupCommit.lean	occ_member_fate
atom	catalog:wait_for_deadlock	wait_for_deadlock_step_cycle_closes	formal/aeneas/lean/Locktab.lean	wait_for_deadlock
close	catalog:bearer	bearer_token_from_value_fate_iff	formal/aeneas/lean/Auth.lean	bearer_token_from_value
close	catalog:group_publish	may_publish_group_ok_iff_wal_io_ok	formal/aeneas/lean/GroupCommit.lean	may_publish_group
atom	catalog:vote	vote_decision_fate_iff	formal/aeneas/lean/Vote.lean	vote_decision
atom	catalog:recover_apply	recover_must_apply_fate_iff	formal/aeneas/lean/Membership.lean	recover_must_apply
atom	catalog:recover_drop_orphan	recover_drop_orphan_seg_fate_iff	formal/aeneas/lean/Membership.lean	recover_drop_orphan_seg
atom	catalog:grant_persist	grant_after_persist_fate_iff	formal/aeneas/lean/Vote.lean	grant_after_persist
atom	catalog:commit_raft	propose_ack_ok_fate_iff	formal/aeneas/lean/Commit.lean	propose_ack_ok
atom	catalog:removed_step_down	removed_steps_down_fate_iff	formal/aeneas/lean/Membership.lean	removed_steps_down
atom	catalog:disk_membership	disk_membership_overrides_cli_fate_iff	formal/aeneas/lean/Membership.lean	disk_membership_overrides_cli
atom	catalog:high_water	high_water_at_least_fate_iff	formal/aeneas/lean/Membership.lean	high_water_at_least
atom	catalog:joint_leave	joint_still_active_fate_iff	formal/aeneas/lean/Membership.lean	joint_still_active
atom	catalog:l28_tcp_left	l28_tcp_left_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_left_ok
atom	catalog:l28_tcp_hw	l28_tcp_hw_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_hw_ok
atom	catalog:l28_tcp_dterm	l28_tcp_dterm_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_dterm_ok
atom	catalog:l28_tcp_part	l28_tcp_part_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_part_ok
atom	catalog:l28_tcp_apply	l28_tcp_apply_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_apply_ok
atom	catalog:l28_tcp_napply	l28_tcp_napply_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_napply_ok
atom	catalog:l28_tcp_trunc	l28_tcp_trunc_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_trunc_ok
atom	catalog:l28_tcp_odrop	l28_tcp_odrop_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_odrop_ok
atom	catalog:l28_tcp_abort	l28_tcp_abort_ok_fate_iff	formal/aeneas/lean/L28.lean	l28_tcp_abort_ok
